architect,keyword,file_title,dimensions
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901647163.jpg",2927x3903
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648733.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901591410.jpg",2924x3899
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901360924.jpg",3885x2913
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901362239.jpg",3875x2906
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901592230.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901589900.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52900630287.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648778.jpg",3912x2934
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL (52901360669).jpg",3869x2901
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901199331.jpg",2851x3802
Frank Lloyd Wright,Balcony,"File:Lobby, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901199041.jpg",4032x3024
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52900631987.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901362509.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Lobby, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901647053.jpg",4032x3024
Frank Lloyd Wright,Balcony,"File:Lobby, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52900629982.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648958.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901361259.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901200826.jpg",2813x3751
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901361184.jpg",2960x3947
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901199736.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901199531.jpg",3913x2934
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648343.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901590415.jpg",3024x4032
Frank Lloyd Wright,Balcony,"File:Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901648933.jpg",2762x3683
Frank Lloyd Wright,Balcony,"File:Atrium, Rookery Building, LaSalle Street and Adams Street, Chicago, IL - 52901361009.jpg",3024x4032
Frank Lloyd Wright,Garden,"File:Frank lloyd wright, sedia da hilside home school a spring garden (Wisconsing), 1887-1903.JPG",1460x3264
Frank Lloyd Wright,Garden,File:Wright dining table - HNT.jpg,2208x1650
Frank Lloyd Wright,Garden,File:Frank Lloyd Wrights Pope-Leighey House (3377500291).jpg,1600x1200
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon -.jpg",5472x3648
Frank Lloyd Wright,Garden,File:Wright - Heurtley reclining chair - side - HNT.jpg,1459x1683
Frank Lloyd Wright,Garden,File:Wright - Reclining Chair - HNT.jpg,1996x1751
Frank Lloyd Wright,Garden,File:Wright - Heurtley reclining chair - front - HNT.jpg,1610x1736
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00338.jpg",5472x3648
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00332.jpg",5472x3648
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00344.jpg",5472x3648
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00324.jpg",5472x3648
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00340.jpg",5472x3648
Frank Lloyd Wright,Garden,"File:Gordon House by Frank Lloyd Wright - Oregon Garden - Silverton, Oregon - DSC00336.jpg",5472x3648
Frank Lloyd Wright,Garden,File:Wright - Reclining Chair side - HNT.jpg,1797x1803
Frank Lloyd Wright,Garden,File:Wright dining chair back - HNT.jpg,1768x3829
Frank Lloyd Wright,Garden,File:Wright dining chair side - HNT.jpg,1150x2903
Frank Lloyd Wright,Garden,File:A Heloise Crista sculpture gifted to Frank Lloyd Wright amid Taliesin West Gardens.jpg,3036x4048
Frank Lloyd Wright,Garden,File:Taliesin West Frank Lloyd Wright Art Studio reflecting light and flowers from surrounding gardens.jpg,4048x3036
Frank Lloyd Wright,Garden,"File:Midway Gardens dish, V&A London.jpg",2980x2266
Frank Lloyd Wright,Garden,"File:Midway Gardens plate, V&A London.jpg",4046x2153
Frank Lloyd Wright,Garden,"File:Dish and plate for Midway Gardens, V&A London.jpg",3839x2046
Frank Lloyd Wright,Garden,"File:Aurora Village Shopping Center, East Aurora, New York - An Homage to the Works of Frank Lloyd Wright - 20190804.jpg",5165x2630
Frank Lloyd Wright,Garden,File:Taliesen-Garden-room-.jpg,5040x3456
Frank Lloyd Wright,Garden,File:Taliesen-Fireplace-Garden-Room.jpg,3192x3480
Frank Lloyd Wright,Garden,File:Midway Gardens (NBY 8098).jpg,1648x1047
Frank Lloyd Wright,Garden,File:Midway Gardens (NBY 5976).jpg,1648x1062
Frank Lloyd Wright,Garden,File:Midway gardens (195593544).jpg,1800x1200
Frank Lloyd Wright,Garden,File:Midway gardens (195587090).jpg,1800x1200
Frank Lloyd Wright,Garden,"File:Midway Gardens Statue, Carriage House, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY.jpg",2756x3675
Frank Lloyd Wright,Garden,File:Imperial Hotel Wright House.jpg,1638x1062
Frank Lloyd Wright,Garden,File:Oregon Garden is home to wildlife.jpg,3456x3456
Frank Lloyd Wright,Garden,File:Imperial Hotel Wright House cropped.jpg,1610x834
Frank Lloyd Wright,Garden,"File:J. Frank Schmidt, Jr. Pavilion.jpg",4608x3456
Frank Lloyd Wright,Garden,"File:The J. Frank Schmidt, Jr. Pavilion.jpg",4752x3168
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY.jpg",3024x4032
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY - 52650627172.jpg",3024x4032
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY - 52651120131.jpg",3976x2982
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY - 52651561465.jpg",3947x2960
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY - 52651119746.jpg",2916x3888
Frank Lloyd Wright,Garden,File:Children's Garden in Oregon Garden.jpg,4752x3168
Frank Lloyd Wright,Garden,"File:Garden, Darwin D. Martin House, Jewett Parkway, Parkside, Buffalo, NY - 52651391324.jpg",3956x2967
Frank Lloyd Wright,Garden,File:Pet-Friendly Garden in Oregon Garden.jpg,4608x3456
Frank Lloyd Wright,Garden,File:Oregon Garden overlook.jpg,4752x3168
Frank Lloyd Wright,Garden,File:Oregon Garden Wetlands.jpg,4752x3168
Frank Lloyd Wright,Garden,File:Weird Plants Garden sign in the Children's Garden.jpg,4608x3456
Frank Lloyd Wright,Garden,File:Oregon Garden in bloom.jpg,4752x3168
Frank Lloyd Wright,Garden,"File:Fallingwater model - Railroad Garden - Chicago Botanic Garden - Glencoe, Illinois, USA.jpg",3456x2592
Frank Lloyd Wright,Garden,File:American homes and gardens (1912) (18127270816).jpg,2844x1350
Frank Lloyd Wright,Garden,File:Pet-Friendly Garden sign.jpg,4608x3456
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop - panoramio.jpg,4896x3672
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop Fountain - panoramio.jpg,4608x3456
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop - panoramio (2).jpg,4896x3672
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop - panoramio (5).jpg,4896x3672
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop - panoramio (1).jpg,4896x3672
Frank Lloyd Wright,Rooftop,File:Monona Terrace Rooftop - panoramio (4).jpg,4896x3672
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745305659).jpg",3868x2901
Frank Lloyd Wright,Rooftop,File:Lake Vista Café - panoramio.jpg,4574x3431
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563397243.jpg",3803x2852
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562403447.jpg",3856x2892
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563141844.jpg",3866x2899
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562404577.jpg",2709x3612
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562405052.jpg",2877x3836
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562860366.jpg",2960x3947
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563396493.jpg",4032x3024
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562403732.jpg",2870x3827
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY.jpg",3844x2883
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562404462.jpg",2858x3811
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563143314.jpg",3883x2912
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563322250.jpg",3947x2960
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563397498.jpg",2905x3874
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562404822.jpg",2945x3927
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562403212.jpg",4032x3024
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563141934.jpg",2896x3862
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563396583.jpg",3024x4032
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562860061.jpg",3892x2919
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563395868.jpg",2872x3830
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563143629.jpg",2912x3883
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563323660.jpg",3765x2824
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563143819.jpg",3875x2906
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562859416.jpg",3840x2880
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562404257.jpg",2848x3797
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563396388.jpg",3747x2810
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562858646.jpg",2905x3874
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562858861.jpg",3831x2873
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52562860251.jpg",3567x2675
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563143479.jpg",3861x2896
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563143729.jpg",3024x4032
Frank Lloyd Wright,Rooftop,"File:Fontana Boathouse, Rotary Row, Front Park, Buffalo, NY - 52563322690.jpg",2868x3824
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745306054).jpg",3794x2846
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745053186).jpg",3904x2928
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745054521).jpg",3024x4032
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745546023).jpg",2915x3887
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745307084).jpg",2889x3852
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745466775).jpg",4032x3024
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745466470).jpg",3886x2914
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745053916).jpg",3794x2845
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745052031).jpg",4032x3024
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745308199).jpg",3570x2678
Frank Lloyd Wright,Rooftop,"File:Monona Terrace, John Nolen Drive, Madison, WI (52745305479).jpg",2882x3843
Frank Lloyd Wright,Plaza,File:Community Christian Church KCMO.jpg,1391x568
Frank Lloyd Wright,Plaza,"File:View from Price Tower, Dewey Avenue, Bartlesville, OK.jpg",4032x3024
Frank Lloyd Wright,Plaza,File:Cook County Illinois Montage.png,451x796
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297670153.jpg",3746x2809
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297656394.jpg",3854x2890
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI.jpg",3819x2864
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297422136.jpg",2823x3765
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54296541567.jpg",3883x2912
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297657599.jpg",3827x2870
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297656859.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297655504.jpg",2960x3947
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297656519.jpg",2943x3925
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297656424.jpg",3837x2878
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54296542217.jpg",2988x3985
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297657449.jpg",2694x3592
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297670608.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297847525.jpg",3864x2898
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297846740.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297847270.jpg",3991x2993
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297849160.jpg",3827x2870
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297847820.jpg",2901x3868
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54296542382.jpg",2977x3970
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297655829.jpg",3834x2876
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297421856.jpg",3940x2955
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297669948.jpg",2985x3981
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297848320.jpg",3896x2922
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297421166.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297670838.jpg",3702x2776
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297846455.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297848365.jpg",3921x2941
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54296543632.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297421896.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297848335.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297421406.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297656749.jpg",3939x2954
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297671013.jpg",2933x3911
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297671273.jpg",3294x2468
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297421011.jpg",3024x4032
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297420501.jpg",3006x4008
Frank Lloyd Wright,Plaza,"File:Annunciation Greek Orthodox Church, Congress Street, Wauwatosa, WI - 54297657749.jpg",3722x2792
